,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
0,0,2010-01-04,1.0,1.0,1.0,1.0,1.0,1.0
1,1,2010-01-05,0.9793027009174312,0.9917282410385165,0.9900105076611877,1.0058999853278559,1.0058999853278559,1.1647390097238122
2,2,2010-01-06,0.987889952293578,0.986238159825502,0.9888087350819343,0.9876774154299066,0.9876774154299066,0.9445913762023185
3,3,2010-01-07,0.9688806972477064,0.9685967793822063,0.9674027637629772,0.9708738299121956,0.9708738299121956,1.4513612021210804
4,4,2010-01-08,0.9582385174311927,0.9785520241669567,0.9691302386144679,0.9971621357951667,0.9971621357951667,1.2935038618929195
5,5,2010-01-09,0.9582385174311927,0.9785520241669567,0.9691302386144679,0.9971621357951667,0.9971621357951667,0.0
6,6,2010-01-10,0.9582385174311927,0.9785520241669567,0.9691302386144679,0.9971621357951667,0.9971621357951667,0.0
7,7,2010-01-11,0.9733577614678898,0.9721104020781025,0.9704822590542458,0.9731889756470042,0.9731889756470042,1.1551994105185595
8,8,2010-01-12,0.9467156330275229,0.9502965086721579,0.950503259354839,0.9510829253659265,0.9510829253659265,1.1968973275964156
9,9,2010-01-13,0.9387156110091743,0.9494912967609158,0.9444945241437174,0.9642270857756724,0.9642270857756724,1.4109659337622864
10,10,2010-01-14,0.9478165064220183,0.9543957546709922,0.949376618216739,0.9510829253659265,0.9510829253659265,1.286187976157581
11,11,2010-01-15,0.9481100403669724,0.9490519951024667,0.954333776132896,0.949514598185867,0.949514598185867,2.023250305925078
12,12,2010-01-16,0.9481100403669724,0.9490519951024667,0.954333776132896,0.949514598185867,0.949514598185867,0.0
13,13,2010-01-17,0.9481100403669724,0.9490519951024667,0.954333776132896,0.949514598185867,0.949514598185867,0.0
14,14,2010-01-18,0.9481100403669724,0.9490519951024667,0.954333776132896,0.949514598185867,0.949514598185867,0.0
15,15,2010-01-19,0.9270458568807339,0.9369738603544845,0.933829074161252,0.9530246954305316,0.9530246954305316,1.1700943433466229
16,16,2010-01-20,0.9330641981651376,0.9457579683349829,0.939462242297298,0.9393577642729395,0.9393577642729395,1.1940551849366439
17,17,2010-01-21,0.9340183633027523,0.9380718326764377,0.9388613560076714,0.9456311327392591,0.9456311327392591,1.3119383149778288
18,18,2010-01-22,0.921834847706422,0.9345582099805415,0.9070151938336729,0.9068708397402917,0.9068708397402917,1.5222437137330755
19,19,2010-01-23,0.921834847706422,0.9345582099805415,0.9070151938336729,0.9068708397402917,0.9068708397402917,0.0
20,20,2010-01-24,0.921834847706422,0.9345582099805415,0.9070151938336729,0.9068708397402917,0.9068708397402917,0.0
21,21,2010-01-25,0.8961467743119266,0.8951028336497853,0.8871864495056817,0.898506373346066,0.898506373346066,1.5821129225384545
22,22,2010-01-26,0.8848440220183486,0.9002269387290319,0.894246649348405,0.8923077546963893,0.8923077546963893,1.257779707627732
23,23,2010-01-27,0.8882935706422018,0.9027889693083305,0.8922938552823635,0.9167289432440154,0.9167289432440154,1.9428281951078303
24,24,2010-01-28,0.9132477064220184,0.9311177517669441,0.9223374186746089,0.9412248293304629,0.9412248293304629,3.5912446216397584
25,25,2010-01-29,0.9524403963302752,0.965156321168609,0.9324019823674478,0.9365945453291059,0.9365945453291059,3.8778536559691577
26,26,2010-01-30,0.9524403963302752,0.965156321168609,0.9324019823674478,0.9365945453291059,0.9365945453291059,0.0
27,27,2010-01-31,0.9524403963302752,0.965156321168609,0.9324019823674478,0.9365945453291059,0.9365945453291059,0.0
28,28,2010-02-01,0.9040733944954129,0.9139887276627718,0.8548895963263452,0.8877521159560321,0.8877521159560321,4.970381189226174
29,29,2010-02-02,0.8718532183486238,0.8709465055929543,0.8592459280400025,0.8821509207834618,0.8821509207834618,3.0368425900340794
30,30,2010-02-03,0.859596352293578,0.8755581591716699,0.8754694222282516,0.8894697784676525,0.8894697784676525,1.6323767417992343
31,31,2010-02-04,0.8707522862385322,0.8808286444562723,0.8693104917328414,0.865870106013597,0.865870106013597,1.6821273964131107
32,32,2010-02-05,0.8504953908256881,0.8612107542551002,0.8569926307420207,0.8766990609424524,0.8766990609424524,1.4506506664561376
33,33,2010-02-06,0.8504953908256881,0.8612107542551002,0.8569926307420207,0.8766990609424524,0.8766990609424524,0.0
34,34,2010-02-07,0.8504953908256881,0.8612107542551002,0.8569926307420207,0.8766990609424524,0.8766990609424524,0.0
35,35,2010-02-08,0.8761834642201836,0.8857331023663486,0.8754694222282516,0.8725168576183806,0.8725168576183806,1.3013592284109001
36,36,2010-02-09,0.8675229137614678,0.8717516662634385,0.8787742292231804,0.8814787474897124,0.8814787474897124,1.2135685995868366
37,37,2010-02-10,0.8660550458715597,0.8682380508876505,0.871263338375119,0.87647502807207,0.87647502807207,0.8201686864300846
38,38,2010-02-11,0.8602568733944954,0.8814874249214008,0.8750187837991498,0.896863341158925,0.896863341158925,1.0978433926762194
39,39,2010-02-12,0.8733210862385321,0.8779738022255047,0.8825296746472111,0.8936520490060664,0.8936520490060664,1.0623166094290715
40,40,2010-02-13,0.8733210862385321,0.8779738022255047,0.8825296746472111,0.8936520490060664,0.8936520490060664,0.0
41,41,2010-02-14,0.8733210862385321,0.8779738022255047,0.8825296746472111,0.8936520490060664,0.8936520490060664,0.0
42,42,2010-02-15,0.8733210862385321,0.8779738022255047,0.8825296746472111,0.8936520490060664,0.8936520490060664,0.0
43,43,2010-02-16,0.8811742972477064,0.882073048224339,0.8801261895758316,0.8777446173746656,0.8777446173746656,1.175370728562218
44,44,2010-02-17,0.8592293577981651,0.8574042613468686,0.867883460026164,0.8686333324256907,0.8686333324256907,1.1769628547744049
45,45,2010-02-18,0.8502018055045871,0.8675060473793569,0.8624004871744065,0.8818521829059979,0.8818521829059979,1.2895038092606481
46,46,2010-02-19,0.8653945247706422,0.8717516662634385,0.8787742292231804,0.8776699198358441,0.8776699198358441,0.9362754773089119
47,47,2010-02-20,0.8653945247706422,0.8717516662634385,0.8787742292231804,0.8776699198358441,0.8776699198358441,0.0
48,48,2010-02-21,0.8653945247706422,0.8717516662634385,0.8787742292231804,0.8776699198358441,0.8776699198358441,0.0
49,49,2010-02-22,0.861431214678899,0.8708732898698975,0.8726152987277701,0.8813294046898912,0.8813294046898912,0.8957091540678167
50,50,2010-02-23,0.8661284550458715,0.8729229128693147,0.875093907729412,0.8755788144396781,0.8755788144396781,0.9300385531388571
51,51,2010-02-24,0.8657614605504587,0.8769489943858503,0.8799008778721713,0.8941001222150914,0.8941001222150914,0.9723680574744404
52,52,2010-02-25,0.8673027376146788,0.8662615850504238,0.8701366897261281,0.8827483367923079,0.8827483367923079,1.2544112422531875
53,53,2010-02-26,0.865174289908257,0.8742405323604382,0.8787742292231804,0.8842420261796278,0.8842420261796278,0.7528520112106738
