,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
0,0,2010-01-04,1.0,1.0,1.0,1.0,1.0,1.0
1,1,2010-01-05,1.0239291690852077,1.019771992567016,1.026637894247079,1.019369942561024,1.0193698087538183,1.1620902130539614
2,2,2010-01-06,1.0397224206814448,1.0255872981815632,1.0393569253351056,1.0249708296369116,1.024971022648621,0.7819686693645042
3,3,2010-01-07,1.0478583381704154,1.0495463340522755,1.0465563497267267,1.045274284493549,1.0452741605057134,1.2652021263095556
4,4,2010-01-08,1.0617372083814978,1.039776667142281,1.0578354719383476,1.0427071665207546,1.0427067851430243,0.9337177986774016
5,5,2010-01-09,1.0617372083814978,1.039776667142281,1.0578354719383476,1.0427071665207546,1.0427067851430243,0.0
6,6,2010-01-10,1.0617372083814978,1.039776667142281,1.0578354719383476,1.0427071665207546,1.0427067851430243,0.0
7,7,2010-01-11,1.0796840851954035,1.0511746196243488,1.063355006640509,1.039206559589571,1.0392065763871237,0.8989918359865202
8,8,2010-01-12,1.0526441959166262,1.0269830180514994,1.0304775872559437,1.0149359166831233,1.0149359300939753,1.3285091862776892
9,9,2010-01-13,1.0421152897316273,1.0358222128019439,1.0287977215645654,1.0326721602180704,1.0326720643709257,1.1173559312474444
10,10,2010-01-14,1.0576692974953505,1.0418701771635182,1.0583153375721304,1.042940515423128,1.0429403265465256,1.0698749312615445
11,11,2010-01-15,1.0600621665455332,1.0334961138173475,1.0400768437761865,1.019369942561024,1.0193698087538183,1.966653036477207
12,12,2010-01-16,1.0600621665455332,1.0334961138173475,1.0400768437761865,1.019369942561024,1.0193698087538183,0.0
13,13,2010-01-17,1.0600621665455332,1.0334961138173475,1.0400768437761865,1.019369942561024,1.0193698087538183,0.0
14,14,2010-01-18,1.0600621665455332,1.0334961138173475,1.0400768437761865,1.019369942561024,1.0193698087538183,0.0
15,15,2010-01-19,1.0385259861563534,1.0176784825457788,1.0295177359979715,1.0100350296399079,1.0100353404096771,1.1768446581407481
16,16,2010-01-20,1.029193514496446,1.0160501969737055,1.0249580285557007,1.0128355665267477,1.0128355136107732,1.1261657337036985
17,17,2010-01-21,1.0299114613565097,1.0037217955933102,0.9676026382338679,0.9460910826646948,0.9460908800130073,3.878899056696888
18,18,2010-01-22,0.9727207711720322,0.9583623885386188,0.9316055162757627,0.9138856902630427,0.9138857125578106,3.007145979329113
19,19,2010-01-23,0.9727207711720322,0.9583623885386188,0.9316055162757627,0.9138856902630427,0.9138857125578106,0.0
20,20,2010-01-24,0.9727207711720322,0.9583623885386188,0.9316055162757627,0.9138856902630427,0.9138857125578106,0.0
21,21,2010-01-25,0.9514237149695208,0.9278901405959459,0.9320854779018709,0.9150525281238052,0.915052676010223,1.5953582154791952
22,22,2010-01-26,0.9332375943231013,0.926727102734259,0.9186465283727635,0.8970828656748129,0.8970826595291027,1.493924225546735
23,23,2010-01-27,0.9176835865593781,0.9185857213963377,0.9136069552967101,0.9178530650106448,0.9178532209938663,1.870089254240634
24,24,2010-01-28,0.9495094293010425,0.9313793704871193,0.9292057321433038,0.9213536019301564,0.9213536156410405,1.8343621776342691
25,25,2010-01-29,0.9487916020868244,0.9269596684363959,0.9311255306515733,0.9087514776546781,0.9087517053975265,1.5129228296273318
26,26,2010-01-30,0.9487916020868244,0.9269596684363959,0.9311255306515733,0.9087514776546781,0.9087517053975265,0.0
27,27,2010-01-31,0.9487916020868244,0.9269596684363959,0.9311255306515733,0.9087514776546781,0.9087517053975265,0.0
28,28,2010-02-01,0.9356304633732838,0.928820612755496,0.9347252908435465,0.92485420886134,0.9248543510888828,1.0549259034700582
29,29,2010-02-02,0.9523809056620983,0.9462665295991378,0.9527238518225991,0.946324408229844,0.9463246073077825,1.2963297189830938
30,30,2010-02-03,0.9710457293360677,0.9560361965091324,0.9640028780418948,0.9402567766747622,0.9402567133704034,1.053941709789766
31,31,2010-02-04,0.9521416618295846,0.9285879540084692,0.9203263700660604,0.8949824921812132,0.8949825528646898,1.6133951861930882
32,32,2010-02-05,0.9246230695232573,0.9043963524356197,0.8886489267410091,0.8938156543204506,0.8938156513760354,2.121349106752584
33,33,2010-02-06,0.9246230695232573,0.9043963524356197,0.8886489267410091,0.8938156543204506,0.8938156513760354,0.0
34,34,2010-02-07,0.9246230695232573,0.9043963524356197,0.8886489267410091,0.8938156543204506,0.8938156513760354,0.0
35,35,2010-02-08,0.9162479082017729,0.8906722311852882,0.8956083943176575,0.8798133666190603,0.8798133602041235,1.6446750609833476
36,36,2010-02-09,0.9138549434349139,0.9002093323931457,0.9080873965964674,0.8959160044768263,0.8959158819679638,1.2739104073546623
37,37,2010-02-10,0.9246230695232573,0.9188182870984746,0.9244060918841418,0.9071178719774969,0.9071174732468377,1.1091721774932672
38,38,2010-02-11,0.9294089272694681,0.9157943049176875,0.9205664228733585,0.9106184789086805,0.9106184565497116,0.9540361811029173
39,39,2010-02-12,0.9253409206666445,0.911374695911854,0.9205664228733585,0.9089848965687233,0.9089852777829069,1.073055935477503
40,40,2010-02-13,0.9253409206666445,0.911374695911854,0.9205664228733585,0.9089848965687233,0.9089852777829069,0.0
41,41,2010-02-14,0.9253409206666445,0.911374695911854,0.9205664228733585,0.9089848965687233,0.9089852777829069,0.0
42,42,2010-02-15,0.9253409206666445,0.911374695911854,0.9205664228733585,0.9089848965687233,0.9089852777829069,0.0
43,43,2010-02-16,0.941134267979558,0.9337054462104931,0.9299256505843845,0.9351225640663974,0.9351223344275719,1.3092116580420468
44,44,2010-02-17,0.9633882995121248,0.9409164716949768,0.9541636647066792,0.9344224706848295,0.9344223918184045,0.9769771999830797
45,45,2010-02-18,0.9557309893340274,0.9423120752588007,0.954403693515896,0.9430572202127057,0.9430573203178045,0.8970403688611271
46,46,2010-02-19,0.959798995936851,0.9467317773095241,0.9575234920817611,0.9341890517707842,0.9341890363061768,1.136199433172121
47,47,2010-02-20,0.959798995936851,0.9467317773095241,0.9575234920817611,0.9341890517707842,0.9341890363061768,0.0
48,48,2010-02-21,0.959798995936851,0.9467317773095241,0.9575234920817611,0.9341890517707842,0.9341890363061768,0.0
49,49,2010-02-22,0.9667384789007303,0.9606884642619927,0.9659227725424897,0.9533255520805392,0.9533252416927359,1.2379661877300094
50,50,2010-02-23,0.9787030634433341,0.9595254264003057,0.9541636647066792,0.9306885148512726,0.930688517731487,1.472993894615135
51,51,2010-02-24,0.9583631979334003,0.9530123073732353,0.9599232522161388,0.9533255520805392,0.9533252416927359,1.2590065001903525
52,52,2010-02-25,0.9609954304619421,0.9464991185624974,0.9527238518225991,0.9484247583862196,0.9484251167366219,1.3174687328153862
53,53,2010-02-26,0.9736778661479333,0.9841823454672087,0.9743220530032183,0.9794633129271092,0.9794635685944375,1.909141157062083
54,54,2010-02-27,0.9736778661479333,0.9841823454672087,0.9743220530032183,0.9794633129271092,0.9794635685944375,0.0
55,55,2010-02-28,0.9736778661479333,0.9841823454672087,0.9743220530032183,0.9794633129271092,0.9794635685944375,0.0
56,56,2010-03-01,1.0057429527221116,0.9811583632864217,0.9937605468567576,0.9761961249099709,0.9761961576769439,0.9759253253620225
57,57,2010-03-02,1.0045465181970201,0.9862758787496683,0.9925606667895689,0.9712952378667555,0.9712953821013718,0.9557564050140297
58,58,2010-03-03,0.99664994025724,0.9783670398526615,0.9920806811653795,0.9691948877103798,0.969194748745017,0.7772733040989269
59,59,2010-03-04,1.0028714763610558,0.9788322875630477,0.9997600671831085,0.9782963817174507,0.9782963572869936,0.7177197163040566
60,60,2010-03-05,1.012682435685991,0.9972085835213498,1.012479026276891,0.9990665810532827,0.99906654696921,0.9811141974873451
61,61,2010-03-06,1.012682435685991,0.9972085835213498,1.012479026276891,0.9990665810532827,0.99906654696921,0.0
62,62,2010-03-07,1.012682435685991,0.9972085835213498,1.012479026276891,0.9990665810532827,0.99906654696921,0.0
63,63,2010-03-08,1.0253648474428128,1.00093037911466,1.0191985370385668,0.9939323684449181,0.993932539808926,0.8044133613457227
64,64,2010-03-09,1.0143574535927862,0.9960455456596629,1.0091192948941345,0.9899649936973159,0.9899652482460228,1.0464347654432398
65,65,2010-03-10,1.025843454753686,1.0116306112290947,1.0273578846824039,1.0018670245912265,1.001866751152185,1.1535003736551939
66,66,2010-03-11,1.0268006454462635,1.0048848334549971,1.0271178558731873,1.007701330581159,1.0077012585954574,0.8493845264449176
67,67,2010-03-12,1.0370901881529029,1.0127936490907816,1.0283177359403761,1.007001260536815,1.0070012540225322,0.8845701555251618
68,68,2010-03-13,1.0370901881529029,1.0127936490907816,1.0283177359403761,1.007001260536815,1.0070012540225322,0.0
69,69,2010-03-14,1.0370901881529029,1.0127936490907816,1.0283177359403761,1.007001260536815,1.0070012540225322,0.0
70,70,2010-03-15,1.0270398892787773,1.005117399157134,1.0223182156140251,1.0051342359455886,1.0051342550153155,0.8218158232399431
71,71,2010-03-16,1.0373294319854167,1.0090718534974712,1.0244780669295928,1.0091016106931907,1.009101422650703,0.8052283526741022
72,72,2010-03-17,1.0363723370095157,1.0260525458919494,1.0383969780848084,1.0219370605338185,1.0219373080440235,0.9283230636905853
73,73,2010-03-18,1.046901147477838,1.018608954705329,1.0355172563243225,1.018436430265411,1.018436727505576,0.733548596325489
74,74,2010-03-19,1.0397224206814448,1.0209350304287028,1.035037270700133,1.0140024043875102,1.0140023841175485,1.0438205891061885
75,75,2010-03-20,1.0397224206814448,1.0209350304287028,1.035037270700133,1.0140024043875102,1.0140023841175485,0.0
76,76,2010-03-21,1.0397224206814448,1.0209350304287028,1.035037270700133,1.0140024043875102,1.0140023841175485,0.0
77,77,2010-03-22,1.0306293124998966,1.018608954705329,1.0328774433826469,1.020770222673056,1.0207703136097324,0.6558621564839752
78,78,2010-03-23,1.0492940165280205,1.0407071393018312,1.0506359755524826,1.0403734907992295,1.0403731990388678,0.9513599639034983
79,79,2010-03-24,1.063412250217462,1.0460571972059922,1.0607152176969148,1.0487748214130606,1.0487746171166454,1.0109614923647439
80,80,2010-03-25,1.0763340254526435,1.0711792709383916,1.0772738458014803,1.0487748214130606,1.0487746171166454,1.2695647269497046
81,81,2010-03-26,1.077769799526925,1.0674574753450812,1.0748740856671029,1.050641822667063,1.0506418329970146,1.1203169724059165
82,82,2010-03-27,1.077769799526925,1.0674574753450812,1.0748740856671029,1.050641822667063,1.0506418329970146,0.0
83,83,2010-03-28,1.077769799526925,1.0674574753450812,1.0748740856671029,1.050641822667063,1.0506418329970146,0.0
84,84,2010-03-29,1.0827949011056495,1.0555942984138498,1.066954670840157,1.04690789017073,1.0469078659644602,0.8637328858871138
85,85,2010-03-30,1.074419739784165,1.0479180484802024,1.0645549107057795,1.0403734907992295,1.0403731990388678,0.8543675357087464
86,86,2010-03-31,1.0603015060947234,1.0467550106185153,1.0619150977641036,1.0443407721979356,1.0443410792574708,1.1010279042878697
87,87,2010-04-01,1.0775304599777347,1.0539660128417765,1.0796737259262648,1.0543757785006198,1.055555218197318,0.6738370863355001
88,88,2010-04-02,1.0775304599777347,1.0539660128417765,1.0796737259262648,1.0543757785006198,1.055555218197318,0.0
89,89,2010-04-03,1.0775304599777347,1.0539660128417765,1.0796737259262648,1.0543757785006198,1.055555218197318,0.0
90,90,2010-04-04,1.0775304599777347,1.0539660128417765,1.0796737259262648,1.0543757785006198,1.055555218197318,0.0
91,91,2010-04-05,1.0835127522490366,1.056059546124236,1.0748740856671029,1.0581097343341768,1.0592930889466197,0.6018640459102381
92,92,2010-04-06,1.0823163177239454,1.0686205364679908,1.0835134189351294,1.069778346314042,1.0709747754216539,0.7950282708929655
93,93,2010-04-07,1.0966738670334082,1.0711792709383916,1.0803936203692643,1.057642989854982,1.0588259131939801,0.8147121444988086
94,94,2010-04-08,1.0806412758879809,1.0693184196641814,1.0753540472932108,1.0679113217228153,1.0691058865198215,0.8141424965807025
95,95,2010-04-09,1.0978703015584994,1.0751337252787287,1.090712819328669,1.073045557668404,1.074246059074016,0.6452588090974465
96,96,2010-04-10,1.0978703015584994,1.0751337252787287,1.090712819328669,1.073045557668404,1.074246059074016,0.0
97,97,2010-04-11,1.0978703015584994,1.0751337252787287,1.090712819328669,1.073045557668404,1.074246059074016,0.0
98,98,2010-04-12,1.1014596290629424,1.080949030893276,1.101511979914182,1.076779490164737,1.077983805895802,0.6950240408341676
99,99,2010-04-13,1.1016989686121328,1.078855520872039,1.1003119798565866,1.0704784396956097,1.0716757404328265,0.7892979512415222
100,100,2010-04-14,1.1342426624971844,1.1149103924210098,1.122630219468693,1.1138856995979323,1.1151312336624806,2.045461851919742
101,101,2010-04-15,1.1402249547684862,1.1211909457459432,1.1396689291897735,1.1157527008519348,1.117000711220013,1.2806390208823903
102,102,2010-04-16,1.140703442433514,1.1107233723785357,1.0832733661278313,1.063010528028496,1.0641993792966442,3.417997490165113
103,103,2010-04-17,1.140703442433514,1.1107233723785357,1.0832733661278313,1.063010528028496,1.0641993792966442,0.0
104,104,2010-04-18,1.140703442433514,1.1107233723785357,1.0832733661278313,1.063010528028496,1.0641993792966442,0.0
105,105,2010-04-19,1.0823163177239454,1.0630378896004702,1.070074445407941,1.059276572194939,1.060461353637948,2.034280396497511
106,106,2010-04-20,1.0952380690299577,1.073505462967878,1.0933526082722633,1.0707118586096551,1.071909250854449,1.1085771492223742
107,107,2010-04-21,1.1016989686121328,1.0790880865741759,1.0799136587431561,1.058343059899326,1.0595266303501212,1.3062590770011704
108,108,2010-04-22,1.0746589836166789,1.0495463340522755,1.0566354958788333,1.0441074466327864,1.0452752138895978,1.7816133444254876
109,109,2010-04-23,1.0703517331813415,1.0483832961905886,1.0619150977641036,1.0487748214130606,1.0499476220354524,0.9160558931769152
110,110,2010-04-24,1.0703517331813415,1.0483832961905886,1.0619150977641036,1.0487748214130606,1.0499476220354524,0.0
111,111,2010-04-25,1.0703517331813415,1.0483832961905886,1.0619150977641036,1.0487748214130606,1.0499476220354524,0.0
112,112,2010-04-26,1.0715481677064327,1.0423354016126818,1.0494360954852937,1.0242707362553436,1.0254164801041188,1.2094950719815005
113,113,2010-04-27,1.0404402718248318,1.0321004172086337,1.0151188152204855,0.9897316681321665,0.9908386583954137,1.8695760071064988
114,114,2010-04-28,1.025125603610299,1.0167480103862288,1.026637894247079,1.0142357299526594,1.0153706058555998,1.3699440222219088
115,115,2010-04-29,1.0502512072205978,1.0311700380939735,1.0463162969194286,1.026837854228138,1.0279864269627608,1.0298867754261785
116,116,2010-04-30,1.053362023130844,1.024656826022013,1.0134389735271885,0.9936990428797686,0.9948101944757328,1.5262362346836622
117,117,2010-05-01,1.053362023130844,1.024656826022013,1.0134389735271885,0.9936990428797686,0.9948101944757328,0.0
